candidate_id,event_id,feature_row_id,sport,league,event_date,market_type,participant_name,opponent_name,side,line,odds,implied_prob,book,capture_ts,capture_checkpoint,snapshot_id,event_snapshot_id,event_status,commence_time,home_team,away_team,is_best_price,is_opening,is_closing,feature_version,feature_generated_ts,qualifier_count,source_count,feature_market_type,feature_book,feature_line,feature_odds,result,integrity_status,settlement_ts,label_win,exclusion_reason,included_in_v1
cand:evt:mlb:mlb:miami-marlins@detroit-tigers:2026-04-10T22:moneyline:field:miami-marlins:na:kambi:2026-04-10T18:09,evt:mlb:mlb:miami-marlins@detroit-tigers:2026-04-10T22,feat:cand:evt:mlb:mlb:miami-marlins@detroit-tigers:2026-04-10T22:moneyline:field:miami-marlins:na:kambi:2026-04-10T18:09:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,Miami Marlins,,120,0.45454545454545453,Kambi,2026-04-10T18:09:19.282+00:00,2026-04-10T18:09,market-snapshot:2026-04-10T18:09:19.282Z:276afcdc,market-snapshot:2026-04-10T18:09:19.282Z:276afcdc:MLB:MIA@DET:na,scheduled,2026-04-10T22:40:00+00:00,Detroit Tigers,Miami Marlins,false,false,false,phase1-initial,2026-04-11T17:25:46.331+00:00,0,0,moneyline,Kambi,,120,loss,ok,2026-04-11T17:40:04.637+00:00,0,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:over:6.0:mybookie-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:over:6.0:mybookie-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Over,6,-123,0.5515695067264574,MyBookie.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.281+00:00,0,0,total,MyBookie.ag,6,-123,win,ok,2026-04-11T17:44:47.527+00:00,1,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:under:6.0:mybookie-ag:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:under:6.0:mybookie-ag:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,6,101,0.4975124378109453,MyBookie.ag,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.281+00:00,0,0,total,MyBookie.ag,6,101,loss,ok,2026-04-11T17:44:47.527+00:00,0,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:moneyline:field:chicago-blackhawks:na:pinnacle:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:moneyline:field:chicago-blackhawks:na:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Chicago Blackhawks,,179,0.35842293906810035,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.281+00:00,0,0,moneyline,Pinnacle,,179,win,ok,2026-04-11T17:44:47.436+00:00,1,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:moneyline:field:carolina-hurricanes:na:pinnacle:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:moneyline:field:carolina-hurricanes:na:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,moneyline,,,Carolina Hurricanes,,-201,0.6677740863787376,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.281+00:00,0,0,moneyline,Pinnacle,,-201,win,ok,2026-04-11T17:44:47.436+00:00,1,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:spread:field:carolina-hurricanes:1.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:spread:field:carolina-hurricanes:1.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,spread,,,Carolina Hurricanes,1.5,-590,0.855072463768116,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.281+00:00,0,0,spread,Pinnacle,1.5,-590,win,ok,2026-04-11T17:44:47.481+00:00,1,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:over:8.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:over:8.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Over,8.5,381,0.2079002079002079,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.281+00:00,0,0,total,Pinnacle,8.5,381,win,ok,2026-04-11T17:44:47.531+00:00,1,,true
cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:under:8.5:pinnacle:2026-04-09T21:20,evt:nhl:nhl:carolina-hurricanes@chicago-blackhawks:2026-04-10T00,feat:cand:evt:nhl:nhl:e675fb92144f6351784a23641d216a85:total:field:under:8.5:pinnacle:2026-04-09T21:20:phase1-initial,NHL,NHL,2026-04-10,total,,,Under,8.5,-490,0.8305084745762712,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:NHL:CAR@CHI:na,scheduled,2026-04-10T00:38:00+00:00,Chicago Blackhawks,Carolina Hurricanes,false,false,false,phase1-initial,2026-04-11T17:29:20.282+00:00,0,0,total,Pinnacle,8.5,-490,loss,ok,2026-04-11T17:44:47.531+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-11T01:first-five-total:field:under:5.0:pinnacle:2026-04-10T18:09,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-11T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-11T01:first-five-total:field:under:5.0:pinnacle:2026-04-10T18:09:phase1-initial,MLB,MLB,2026-04-11,first_five_total,,,Under,5,-167,0.6254681647940075,Pinnacle,2026-04-10T18:09:19.282+00:00,2026-04-10T18:09,market-snapshot:2026-04-10T18:09:19.282Z:276afcdc,market-snapshot:2026-04-10T18:09:19.282Z:276afcdc:MLB:COL@SD:na,scheduled,2026-04-11T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.329+00:00,0,0,first_five_total,Pinnacle,5,-167,win,ok,2026-04-11T15:23:49.053+00:00,1,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:bovada:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:bovada:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,San Diego Padres,,-199,0.6655518394648829,Bovada,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.334+00:00,0,0,moneyline,Bovada,,-199,loss,ok,2026-04-11T17:40:04.745+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:bovada:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:bovada:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,Colorado Rockies,,164,0.3787878787878788,Bovada,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.334+00:00,0,0,moneyline,Bovada,,164,loss,ok,2026-04-11T17:40:04.751+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:over:7.5:bovada:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:over:7.5:bovada:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,total,,,Over,7.5,-115,0.5348837209302325,Bovada,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.334+00:00,0,0,total,Bovada,7.5,-115,win,ok,2026-04-11T17:40:04.695+00:00,1,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:under:7.5:bovada:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:under:7.5:bovada:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,total,,,Under,7.5,-105,0.5121951219512195,Bovada,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.334+00:00,0,0,total,Bovada,7.5,-105,loss,ok,2026-04-11T17:40:04.7+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:kambi:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:kambi:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,San Diego Padres,,-222,0.6894409937888198,Kambi,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.334+00:00,0,0,moneyline,Kambi,,-222,loss,ok,2026-04-11T17:40:04.685+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:kambi:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:kambi:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,Colorado Rockies,,175,0.36363636363636365,Kambi,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.334+00:00,0,0,moneyline,Kambi,,175,loss,ok,2026-04-11T17:40:04.69+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,San Diego Padres,,-188,0.6527777777777778,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,moneyline,Pinnacle,,-188,loss,ok,2026-04-11T17:40:04.705+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,Colorado Rockies,,171,0.36900369003690037,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,moneyline,Pinnacle,,171,loss,ok,2026-04-11T17:40:04.711+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:spread:field:san-diego-padres:-3.0:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:spread:field:san-diego-padres:-3.0:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,spread,,,San Diego Padres,-3,239,0.2949852507374631,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,spread,Pinnacle,-3,239,loss,ok,2026-04-11T17:40:04.717+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:spread:field:colorado-rockies:3.0:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:spread:field:colorado-rockies:3.0:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,spread,,,Colorado Rockies,3,-302,0.7512437810945274,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,spread,Pinnacle,3,-302,loss,ok,2026-04-11T17:40:04.727+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:over:11.5:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:over:11.5:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,total,,,Over,11.5,363,0.2159827213822894,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,total,Pinnacle,11.5,363,loss,ok,2026-04-11T17:40:04.733+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:under:11.5:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:under:11.5:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,total,,,Under,11.5,-481,0.8278829604130808,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,total,Pinnacle,11.5,-481,win,ok,2026-04-11T17:40:04.738+00:00,1,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:first-five-total:field:over:5.0:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:first-five-total:field:over:5.0:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,first_five_total,,,Over,5,144,0.4098360655737705,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,first_five_total,Pinnacle,5,144,loss,ok,2026-04-11T17:40:04.676+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:first-five-total:field:under:5.0:pinnacle:2026-04-10T18:07,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:first-five-total:field:under:5.0:pinnacle:2026-04-10T18:07:phase1-initial,MLB,MLB,2026-04-10,first_five_total,,,Under,5,-167,0.6254681647940075,Pinnacle,2026-04-10T18:07:12.429+00:00,2026-04-10T18:07,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9,market-snapshot:2026-04-10T18:07:12.429Z:9a091cd9:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,first_five_total,Pinnacle,5,-167,win,ok,2026-04-11T17:40:04.68+00:00,1,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:bovada:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:bovada:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,San Diego Padres,,-199,0.6655518394648829,Bovada,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,moneyline,Bovada,,-199,loss,ok,2026-04-11T17:40:04.765+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:bovada:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:bovada:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,Colorado Rockies,,164,0.3787878787878788,Bovada,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,moneyline,Bovada,,164,loss,ok,2026-04-11T17:40:04.771+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:over:7.5:bovada:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:over:7.5:bovada:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,total,,,Over,7.5,-115,0.5348837209302325,Bovada,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,total,Bovada,7.5,-115,win,ok,2026-04-11T17:40:04.778+00:00,1,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:under:7.5:bovada:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:total:field:under:7.5:bovada:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,total,,,Under,7.5,-105,0.5121951219512195,Bovada,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,total,Bovada,7.5,-105,loss,ok,2026-04-11T17:40:04.783+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:kambi:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:kambi:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,San Diego Padres,,-222,0.6894409937888198,Kambi,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,moneyline,Kambi,,-222,loss,ok,2026-04-11T17:40:04.787+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:kambi:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:colorado-rockies:na:kambi:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,Colorado Rockies,,175,0.36363636363636365,Kambi,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.335+00:00,0,0,moneyline,Kambi,,175,loss,ok,2026-04-11T17:40:04.793+00:00,0,,true
cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:pinnacle:2026-04-09T21:20,evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01,feat:cand:evt:mlb:mlb:colorado-rockies@san-diego-padres:2026-04-10T01:moneyline:field:san-diego-padres:na:pinnacle:2026-04-09T21:20:phase1-initial,MLB,MLB,2026-04-10,moneyline,,,San Diego Padres,,-188,0.6527777777777778,Pinnacle,2026-04-09T21:20:47.162+00:00,2026-04-09T21:20,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf,market-snapshot:2026-04-09T21:20:47.162Z:754fefcf:MLB:COL@SD:na,scheduled,2026-04-10T01:40:00+00:00,San Diego Padres,Colorado Rockies,false,false,false,phase1-initial,2026-04-11T17:25:46.336+00:00,0,0,moneyline,Pinnacle,,-188,loss,ok,2026-04-11T17:40:04.816+00:00,0,,true
